date,station,hour,passengers
2024-01-24,Северная,3,139
2024-01-24,Северная,4,153
2024-01-24,Северная,5,150
2024-01-24,Северная,6,144
2024-01-24,Северная,7,1216
2024-01-24,Северная,8,1145
2024-01-24,Северная,9,1150
2024-01-24,Северная,10,1089
2024-01-24,Северная,11,578
2024-01-24,Северная,12,618
2024-01-24,Северная,13,623
2024-01-24,Северная,14,667
2024-01-24,Северная,15,548
2024-01-24,Северная,16,620
2024-01-24,Северная,17,1248
2024-01-24,Северная,18,1046
2024-01-24,Северная,19,1014
2024-01-24,Северная,20,1024
2024-01-24,Северная,21,392
2024-01-24,Северная,22,331
2024-01-24,Северная,23,369
2024-01-24,Южная,0,119
2024-01-24,Южная,1,120
2024-01-24,Южная,2,122
2024-01-24,Южная,3,122
2024-01-24,Южная,4,122
2024-01-24,Южная,5,125
2024-01-24,Южная,6,128
2024-01-24,Южная,7,876
2024-01-24,Южная,8,944
2024-01-24,Южная,9,875
2024-01-24,Южная,10,876
2024-01-24,Южная,11,526
2024-01-24,Южная,12,452
2024-01-24,Южная,13,490
2024-01-24,Южная,14,496
2024-01-24,Южная,15,482
2024-01-24,Южная,16,515
2024-01-24,Южная,17,823
2024-01-24,Южная,18,811
2024-01-24,Южная,19,946
2024-01-24,Южная,20,1020
2024-01-24,Южная,21,340
2024-01-24,Южная,22,322
2024-01-24,Южная,23,343
2024-01-24,Университет,0,202
2024-01-24,Университет,1,193
2024-01-24,Университет,2,199
2024-01-24,Университет,3,192
2024-01-24,Университет,4,163
2024-01-24,Университет,5,184
2024-01-24,Университет,6,184
2024-01-24,Университет,7,1828
2024-01-24,Университет,8,1692
2024-01-24,Университет,9,1506
2024-01-24,Университет,10,1755
2024-01-24,Университет,11,843
2024-01-24,Университет,12,875
2024-01-24,Университет,13,849
2024-01-24,Университет,14,982
2024-01-24,Университет,15,767
2024-01-24,Университет,16,911
2024-01-24,Университет,17,1417
2024-01-24,Университет,18,1252
2024-01-24,Университет,19,1306
2024-01-24,Университет,20,1241
2024-01-24,Университет,21,490
2024-01-24,Университет,22,477
2024-01-24,Университет,23,477
2024-01-24,Парк,0,116
2024-01-24,Парк,1,107
2024-01-24,Парк,2,127
2024-01-24,Парк,3,125
2024-01-24,Парк,4,110
2024-01-24,Парк,5,125
2024-01-24,Парк,6,107
2024-01-24,Парк,7,612
2024-01-24,Парк,8,733
2024-01-24,Парк,9,746
2024-01-24,Парк,10,672
2024-01-24,Парк,11,508
2024-01-24,Парк,12,563
2024-01-24,Парк,13,604
2024-01-24,Парк,14,453
2024-01-24,Парк,15,500
2024-01-24,Парк,16,439
2024-01-24,Парк,17,1116
2024-01-24,Парк,18,878
2024-01-24,Парк,19,972
2024-01-24,Парк,20,916
2024-01-24,Парк,21,267
2024-01-24,Парк,22,287
2024-01-24,Парк,23,260
2024-01-24,Речная,0,99
2024-01-24,Речная,1,102
2024-01-24,Речная,2,106
2024-01-24,Речная,3,85
2024-01-24,Речная,4,103
2024-01-24,Речная,5,125
2024-01-24,Речная,6,96
2024-01-24,Речная,7,714
2024-01-24,Речная,8,672
2024-01-24,Речная,9,538
2024-01-24,Речная,10,640
2024-01-24,Речная,11,411
2024-01-24,Речная,12,464
2024-01-24,Речная,13,433
2024-01-24,Речная,14,427
2024-01-24,Речная,15,458
2024-01-24,Речная,16,439
2024-01-24,Речная,17,715
2024-01-24,Речная,18,763
2024-01-24,Речная,19,645
2024-01-24,Речная,20,713
2024-01-24,Речная,21,287
2024-01-24,Речная,22,216
2024-01-24,Речная,23,244
2024-01-25,Центральная,0,264
2024-01-25,Центральная,1,265
2024-01-25,Центральная,2,253
2024-01-25,Центральная,3,269
2024-01-25,Центральная,4,242
2024-01-25,Центральная,5,281
2024-01-25,Центральная,6,265
2024-01-25,Центральная,7,2822
2024-01-25,Центральная,8,2631
2024-01-25,Центральная,9,2573
2024-01-25,Центральная,10,2744
2024-01-25,Центральная,11,1017
2024-01-25,Центральная,12,1061
2024-01-25,Центральная,13,935
2024-01-25,Центральная,14,1163
2024-01-25,Центральная,15,1231
2024-01-25,Центральная,16,1045
2024-01-25,Центральная,17,2355
2024-01-25,Центральная,18,2844
2024-01-25,Центральная,19,2456
2024-01-25,Центральная,20,2504
2024-01-25,Центральная,21,732
2024-01-25,Центральная,22,633
2024-01-25,Центральная,23,642
2024-01-25,Восточная,0,182
2024-01-25,Восточная,1,169
2024-01-25,Восточная,2,148
2024-01-25,Восточная,3,181
2024-01-25,Восточная,4,139
2024-01-25,Восточная,5,175
2024-01-25,Восточная,6,168
2024-01-25,Восточная,7,1293
2024-01-25,Восточная,8,1265
2024-01-25,Восточная,9,1229
2024-01-25,Восточная,10,1536
2024-01-25,Восточная,11,681
2024-01-25,Восточная,12,640
2024-01-25,Восточная,13,705
2024-01-25,Восточная,14,740
2024-01-25,Восточная,15,692
2024-01-25,Восточная,16,712
2024-01-25,Восточная,17,1259
2024-01-25,Восточная,18,1175
2024-01-25,Восточная,19,1199
2024-01-25,Восточная,20,1159
2024-01-25,Восточная,21,372
2024-01-25,Восточная,22,363
2024-01-25,Восточная,23,419
2024-01-25,Западная,0,129
2024-01-25,Западная,1,136
2024-01-25,Западная,2,134
2024-01-25,Западная,3,147
2024-01-25,Западная,4,139
2024-01-25,Западная,5,140
2024-01-25,Западная,6,133
2024-01-25,Западная,7,1014
2024-01-25,Западная,8,998
2024-01-25,Западная,9,1046
2024-01-25,Западная,10,884
2024-01-25,Западная,11,569
2024-01-25,Западная,12,586
2024-01-25,Западная,13,587
2024-01-25,Западная,14,520
2024-01-25,Западная,15,550
2024-01-25,Западная,16,552
2024-01-25,Западная,17,1054
2024-01-25,Западная,18,994
2024-01-25,Западная,19,1006
2024-01-25,Западная,20,1102
2024-01-25,Западная,21,352
2024-01-25,Западная,22,346
2024-01-25,Западная,23,318
2024-01-25,Северная,0,152
2024-01-25,Северная,1,145
2024-01-25,Северная,2,141
2024-01-25,Северная,3,136
2024-01-25,Северная,4,141
2024-01-25,Северная,5,156
2024-01-25,Северная,6,145
2024-01-25,Северная,7,1136
2024-01-25,Северная,8,1056
2024-01-25,Северная,9,1404
2024-01-25,Северная,10,939
2024-01-25,Северная,11,515
2024-01-25,Северная,12,589
2024-01-25,Северная,13,624
2024-01-25,Северная,14,702
2024-01-25,Северная,15,640
2024-01-25,Северная,16,629
2024-01-25,Северная,17,1188
2024-01-25,Северная,18,1115
2024-01-25,Северная,19,933
2024-01-25,Северная,20,1129
2024-01-25,Северная,21,375
2024-01-25,Северная,22,433
2024-01-25,Северная,23,347
2024-01-25,Южная,0,138
2024-01-25,Южная,1,112
2024-01-25,Южная,2,141
2024-01-25,Южная,3,127
2024-01-25,Южная,4,134
2024-01-25,Южная,5,133
2024-01-25,Южная,6,132
2024-01-25,Южная,7,917
2024-01-25,Южная,8,862
2024-01-25,Южная,9,898
2024-01-25,Южная,10,854
2024-01-25,Южная,11,520
2024-01-25,Южная,12,457
2024-01-25,Южная,13,532
2024-01-25,Южная,14,566
2024-01-25,Южная,15,575
2024-01-25,Южная,16,580
2024-01-25,Южная,17,885
2024-01-25,Южная,18,864
2024-01-25,Южная,19,857
2024-01-25,Южная,20,902
2024-01-25,Южная,21,333
2024-01-25,Южная,22,323
2024-01-25,Южная,23,281
2024-01-25,Университет,0,219
2024-01-25,Университет,1,205
2024-01-25,Университет,2,213
2024-01-25,Университет,3,198
2024-01-25,Университет,4,193
2024-01-25,Университет,5,228
2024-01-25,Университет,6,181
2024-01-25,Университет,7,1522
2024-01-25,Университет,8,2041
2024-01-25,Университет,9,1793
2024-01-25,Университет,10,1699
2024-01-25,Университет,11,786
2024-01-25,Университет,12,692
2024-01-25,Университет,13,948
2024-01-25,Университет,14,871
2024-01-25,Университет,15,858
2024-01-25,Университет,16,879
2024-01-25,Университет,17,1223
2024-01-25,Университет,18,1368
2024-01-25,Университет,19,1434
2024-01-25,Университет,20,1087
2024-01-25,Университет,21,518
2024-01-25,Университет,22,524
2024-01-25,Университет,23,499
2024-01-25,Парк,0,108
2024-01-25,Парк,1,115
2024-01-25,Парк,2,112
2024-01-25,Парк,3,120
2024-01-25,Парк,4,112
2024-01-25,Парк,5,124
2024-01-25,Парк,6,112
2024-01-25,Парк,7,685
2024-01-25,Парк,8,781
2024-01-25,Парк,9,705
2024-01-25,Парк,10,745
2024-01-25,Парк,11,436
2024-01-25,Парк,12,546
2024-01-25,Парк,13,430
2024-01-25,Парк,14,491
2024-01-25,Парк,15,478
2024-01-25,Парк,16,457
2024-01-25,Парк,17,890
2024-01-25,Парк,18,999
2024-01-25,Парк,19,1036
2024-01-25,Парк,20,892
2024-01-25,Парк,21,284
2024-01-25,Парк,22,248
2024-01-25,Парк,23,332
2024-01-25,Речная,0,95
2024-01-25,Речная,1,96
2024-01-25,Речная,2,105
2024-01-25,Речная,3,110
2024-01-25,Речная,4,117
2024-01-25,Речная,5,122
2024-01-25,Речная,6,110
2024-01-25,Речная,7,669
2024-01-25,Речная,8,659
2024-01-25,Речная,9,686
2024-01-25,Речная,10,740
2024-01-25,Речная,11,468
2024-01-25,Речная,12,456
2024-01-25,Речная,13,369
2024-01-25,Речная,14,415
2024-01-25,Речная,15,485
2024-01-25,Речная,16,416
2024-01-25,Речная,17,720
2024-01-25,Речная,18,883
2024-01-25,Речная,19,720
2024-01-25,Речная,20,807
2024-01-25,Речная,21,299
2024-01-25,Речная,22,276
2024-01-25,Речная,23,251
2024-01-26,Центральная,0,213
2024-01-26,Центральная,1,243
2024-01-26,Центральная,2,274
2024-01-26,Центральная,3,273
2024-01-26,Центральная,4,285
2024-01-26,Центральная,5,237
2024-01-26,Центральная,6,265
2024-01-26,Центральная,7,2060
2024-01-26,Центральная,8,2290
2024-01-26,Центральная,9,2569
2024-01-26,Центральная,10,2034
2024-01-26,Центральная,11,1158
2024-01-26,Центральная,12,1246
2024-01-26,Центральная,13,962
2024-01-26,Центральная,14,1064
2024-01-26,Центральная,15,1237
2024-01-26,Центральная,16,1131
2024-01-26,Центральная,17,2692
2024-01-26,Центральная,18,2632
2024-01-26,Центральная,19,2323
2024-01-26,Центральная,20,2581
2024-01-26,Центральная,21,719
2024-01-26,Центральная,22,657
2024-01-26,Центральная,23,690
2024-01-26,Восточная,0,157
2024-01-26,Восточная,1,150
2024-01-26,Восточная,2,156
2024-01-26,Восточная,3,148
2024-01-26,Восточная,4,144
2024-01-26,Восточная,5,161
2024-01-26,Восточная,6,159
2024-01-26,Восточная,7,1248
2024-01-26,Восточная,8,1425
2024-01-26,Восточная,9,1249
2024-01-26,Восточная,10,1395
2024-01-26,Восточная,11,701
2024-01-26,Восточная,12,764
2024-01-26,Восточная,13,693
2024-01-26,Восточная,14,717
2024-01-26,Восточная,15,679
2024-01-26,Восточная,16,599
2024-01-26,Восточная,17,1250
2024-01-26,Восточная,18,1327
2024-01-26,Восточная,19,1158
2024-01-26,Восточная,20,1365
2024-01-26,Восточная,21,434
2024-01-26,Восточная,22,469
2024-01-26,Восточная,23,399
2024-01-26,Западная,0,127
2024-01-26,Западная,1,137
2024-01-26,Западная,2,128
2024-01-26,Западная,3,138
2024-01-26,Западная,4,134
2024-01-26,Западная,5,138
2024-01-26,Западная,6,135
2024-01-26,Западная,7,946
2024-01-26,Западная,8,982
2024-01-26,Западная,9,1130
2024-01-26,Западная,10,1020
2024-01-26,Западная,11,508
2024-01-26,Западная,12,478
2024-01-26,Западная,13,555
2024-01-26,Западная,14,582
2024-01-26,Западная,15,516
2024-01-26,Западная,16,488
2024-01-26,Западная,17,1151
2024-01-26,Западная,18,1383
2024-01-26,Западная,19,1178
2024-01-26,Западная,20,1014
2024-01-26,Западная,21,338
2024-01-26,Западная,22,338
2024-01-26,Западная,23,307
2024-01-26,Северная,0,131
2024-01-26,Северная,1,145
2024-01-26,Северная,2,156
2024-01-26,Северная,3,150
2024-01-26,Северная,4,139
2024-01-26,Северная,5,153
2024-01-26,Северная,6,153
2024-01-26,Северная,7,1057
2024-01-26,Северная,8,1036
2024-01-26,Северная,9,1207
2024-01-26,Северная,10,1252
2024-01-26,Северная,11,634
2024-01-26,Северная,12,673
2024-01-26,Северная,13,687
2024-01-26,Северная,14,539
2024-01-26,Северная,15,638
2024-01-26,Северная,16,679
2024-01-26,Северная,17,1207
2024-01-26,Северная,18,1233
2024-01-26,Северная,19,1054
2024-01-26,Северная,20,1167
2024-01-26,Северная,21,391
2024-01-26,Северная,22,351
2024-01-26,Северная,23,374
2024-01-26,Южная,0,112
2024-01-26,Южная,1,117
2024-01-26,Южная,2,129
