date,category,region,sales,income
2025-05-04,greens,kansk,200,31844
2025-05-04,flowers,krasnoyarsk,201,179933
2025-05-04,flowers,irkutsk,203,136937
2025-05-04,flowers,kansk,198,145729
2025-05-05,mushrooms,krasnoyarsk,194,92276
2025-05-05,mushrooms,irkutsk,199,84501
2025-05-05,mushrooms,kansk,200,96234
2025-05-05,fruits,krasnoyarsk,201,55906
2025-05-05,fruits,irkutsk,199,58402
2025-05-05,fruits,kansk,202,61537
2025-05-05,vegetables,krasnoyarsk,198,40542
2025-05-05,vegetables,irkutsk,199,40054
2025-05-05,vegetables,kansk,199,42629
2025-05-05,greens,krasnoyarsk,200,28462
2025-05-05,greens,irkutsk,203,31479
2025-05-05,greens,kansk,199,37563
2025-05-05,flowers,krasnoyarsk,196,156907
2025-05-05,flowers,irkutsk,199,157452
2025-05-05,flowers,kansk,197,157588
2025-05-06,mushrooms,krasnoyarsk,194,93381
2025-05-06,mushrooms,irkutsk,202,90922
2025-05-06,mushrooms,kansk,200,91346
2025-05-06,fruits,krasnoyarsk,196,60987
2025-05-06,fruits,irkutsk,203,56438
2025-05-06,fruits,kansk,201,57972
2025-05-06,vegetables,krasnoyarsk,198,41692
2025-05-06,vegetables,irkutsk,198,45132
2025-05-06,vegetables,kansk,201,34487
2025-05-06,greens,krasnoyarsk,199,33026
2025-05-06,greens,irkutsk,196,29944
2025-05-06,greens,kansk,200,29312
2025-05-06,flowers,krasnoyarsk,201,193223
2025-05-06,flowers,irkutsk,199,162258
2025-05-06,flowers,kansk,200,179084
2025-05-07,mushrooms,krasnoyarsk,203,112279
2025-05-07,mushrooms,irkutsk,199,88025
2025-05-07,mushrooms,kansk,201,79698
2025-05-07,fruits,krasnoyarsk,199,59711
2025-05-07,fruits,irkutsk,201,58864
2025-05-07,fruits,kansk,201,47673
2025-05-07,vegetables,krasnoyarsk,199,41738
2025-05-07,vegetables,irkutsk,201,35390
2025-05-07,vegetables,kansk,200,34556
2025-05-07,greens,krasnoyarsk,200,25636
2025-05-07,greens,irkutsk,202,29498
2025-05-07,greens,kansk,199,29183
2025-05-07,flowers,krasnoyarsk,200,168652
2025-05-07,flowers,irkutsk,199,161098
2025-05-07,flowers,kansk,196,138568
2025-05-08,mushrooms,krasnoyarsk,201,100303
2025-05-08,mushrooms,irkutsk,201,93672
2025-05-08,mushrooms,kansk,198,106193
2025-05-08,fruits,krasnoyarsk,197,50741
2025-05-08,fruits,irkutsk,200,64882
2025-05-08,fruits,kansk,198,71270
2025-05-08,vegetables,krasnoyarsk,198,38402
2025-05-08,vegetables,irkutsk,199,37358
2025-05-08,vegetables,kansk,197,47756
2025-05-08,greens,krasnoyarsk,197,25838
2025-05-08,greens,irkutsk,200,34236
2025-05-08,greens,kansk,201,34483
2025-05-08,flowers,krasnoyarsk,200,132622
2025-05-08,flowers,irkutsk,199,140018
2025-05-08,flowers,kansk,197,178009
2025-05-09,mushrooms,krasnoyarsk,198,113572
2025-05-09,mushrooms,irkutsk,198,85910
2025-05-09,mushrooms,kansk,201,96053
2025-05-09,fruits,krasnoyarsk,200,62612
2025-05-09,fruits,irkutsk,199,58394
2025-05-09,fruits,kansk,201,61049
2025-05-09,vegetables,krasnoyarsk,195,32358
2025-05-09,vegetables,irkutsk,203,39645
2025-05-09,vegetables,kansk,203,42563
2025-05-09,greens,krasnoyarsk,199,30612
2025-05-09,greens,irkutsk,201,34236
2025-05-09,greens,kansk,197,34092
2025-05-09,flowers,krasnoyarsk,202,152297
2025-05-09,flowers,irkutsk,197,123343
2025-05-09,flowers,kansk,202,193073
2025-05-10,mushrooms,krasnoyarsk,200,100904
2025-05-10,mushrooms,irkutsk,200,111030
2025-05-10,mushrooms,kansk,203,110046
2025-05-10,fruits,krasnoyarsk,198,64959
2025-05-10,fruits,irkutsk,200,57267
2025-05-10,fruits,kansk,203,67130
2025-05-10,vegetables,krasnoyarsk,199,42552
2025-05-10,vegetables,irkutsk,200,49976
2025-05-10,vegetables,kansk,200,41092
2025-05-10,greens,krasnoyarsk,200,33312
2025-05-10,greens,irkutsk,199,23304
2025-05-10,greens,kansk,199,30677
2025-05-10,flowers,krasnoyarsk,197,162079
2025-05-10,flowers,irkutsk,200,145004
2025-05-10,flowers,kansk,196,162683
2025-05-11,mushrooms,krasnoyarsk,198,95366
2025-05-11,mushrooms,irkutsk,199,105589
2025-05-11,mushrooms,kansk,198,123765
2025-05-11,fruits,krasnoyarsk,199,65297
2025-05-11,fruits,irkutsk,201,59154
2025-05-11,fruits,kansk,201,62900
2025-05-11,vegetables,krasnoyarsk,201,38248
2025-05-11,vegetables,irkutsk,197,36376
2025-05-11,vegetables,kansk,200,43264
2025-05-11,greens,krasnoyarsk,200,22826
2025-05-11,greens,irkutsk,199,28375
2025-05-11,greens,kansk,197,28403
2025-05-11,flowers,krasnoyarsk,204,194438
2025-05-11,flowers,irkutsk,200,173762
2025-05-11,flowers,kansk,200,164806
2025-05-12,mushrooms,krasnoyarsk,199,101360
2025-05-12,mushrooms,irkutsk,197,113038
2025-05-12,mushrooms,kansk,199,102001
2025-05-12,fruits,krasnoyarsk,196,52735
2025-05-12,fruits,irkutsk,199,57401
2025-05-12,fruits,kansk,198,58114
2025-05-12,vegetables,krasnoyarsk,200,42660
2025-05-12,vegetables,irkutsk,196,46344
2025-05-12,vegetables,kansk,200,45458
2025-05-12,greens,krasnoyarsk,198,29852
2025-05-12,greens,irkutsk,199,25629
2025-05-12,greens,kansk,198,31963
2025-05-12,flowers,krasnoyarsk,196,142735
2025-05-12,flowers,irkutsk,203,203296
2025-05-12,flowers,kansk,196,176566
2025-05-13,mushrooms,krasnoyarsk,200,125894
2025-05-13,mushrooms,irkutsk,199,112821
2025-05-13,mushrooms,kansk,198,114398
2025-05-13,fruits,krasnoyarsk,197,48440
2025-05-13,fruits,irkutsk,195,54506
2025-05-13,fruits,kansk,197,64753
2025-05-13,vegetables,krasnoyarsk,195,40616
2025-05-13,vegetables,irkutsk,201,46278
2025-05-13,vegetables,kansk,197,35048
2025-05-13,greens,krasnoyarsk,200,30938
2025-05-13,greens,irkutsk,198,33844
2025-05-13,greens,kansk,203,31142
2025-05-13,flowers,krasnoyarsk,199,169591
2025-05-13,flowers,irkutsk,199,162855
2025-05-13,flowers,kansk,199,168103
2025-05-14,mushrooms,krasnoyarsk,200,100146
2025-05-14,mushrooms,irkutsk,200,91958
2025-05-14,mushrooms,kansk,196,93199
2025-05-14,fruits,krasnoyarsk,199,63701
2025-05-14,fruits,irkutsk,198,62148
2025-05-14,fruits,kansk,198,56422
2025-05-14,vegetables,krasnoyarsk,201,37607
2025-05-14,vegetables,irkutsk,201,37002
2025-05-14,vegetables,kansk,200,40302
2025-05-14,greens,krasnoyarsk,198,28995
2025-05-14,greens,irkutsk,201,38248
2025-05-14,greens,kansk,198,25712
2025-05-14,flowers,krasnoyarsk,199,163916
2025-05-14,flowers,irkutsk,198,167632
2025-05-14,flowers,kansk,200,172508
2025-05-15,mushrooms,krasnoyarsk,203,89082
2025-05-15,mushrooms,irkutsk,201,106107
2025-05-15,mushrooms,kansk,199,101462
2025-05-15,fruits,krasnoyarsk,201,61019
2025-05-15,fruits,irkutsk,197,67442
2025-05-15,fruits,kansk,196,58233
2025-05-15,vegetables,krasnoyarsk,199,46922
2025-05-15,vegetables,irkutsk,199,42882
2025-05-15,vegetables,kansk,199,37131
2025-05-15,greens,krasnoyarsk,199,26988
2025-05-15,greens,irkutsk,203,31871
2025-05-15,greens,kansk,199,29370
2025-05-15,flowers,krasnoyarsk,202,165706
2025-05-15,flowers,irkutsk,199,155590
2025-05-15,flowers,kansk,199,177639
2025-05-16,mushrooms,krasnoyarsk,204,86732
2025-05-16,mushrooms,irkutsk,201,95688
2025-05-16,mushrooms,kansk,201,120487
2025-05-16,fruits,krasnoyarsk,203,64064
2025-05-16,fruits,irkutsk,198,62950
2025-05-16,fruits,kansk,199,67902
2025-05-16,vegetables,krasnoyarsk,200,44026
2025-05-16,vegetables,irkutsk,197,36974
2025-05-16,vegetables,kansk,200,40636
2025-05-16,greens,krasnoyarsk,202,26997
2025-05-16,greens,irkutsk,203,35338
2025-05-16,greens,kansk,197,30818
2025-05-16,flowers,krasnoyarsk,199,156445
2025-05-16,flowers,irkutsk,197,175834
2025-05-16,flowers,kansk,198,148850
2025-05-17,mushrooms,krasnoyarsk,198,105619
2025-05-17,mushrooms,irkutsk,200,103638
2025-05-17,mushrooms,kansk,200,107514
2025-05-17,fruits,krasnoyarsk,200,71754
2025-05-17,fruits,irkutsk,200,57760
2025-05-17,fruits,kansk,200,62538
2025-05-17,vegetables,krasnoyarsk,199,42024
2025-05-17,vegetables,irkutsk,201,41327
2025-05-17,vegetables,kansk,195,37176
2025-05-17,greens,krasnoyarsk,202,29621
2025-05-17,greens,irkutsk,198,31404
2025-05-17,greens,kansk,201,30061
2025-05-17,flowers,krasnoyarsk,199,181346
2025-05-17,flowers,irkutsk,200,155350
2025-05-17,flowers,kansk,199,157297
2025-05-18,mushrooms,krasnoyarsk,201,111114
2025-05-18,mushrooms,irkutsk,195,100818
2025-05-18,mushrooms,kansk,200,105835
2025-05-18,fruits,krasnoyarsk,201,59922
2025-05-18,fruits,irkutsk,199,58404
2025-05-18,fruits,kansk,201,61132
2025-05-18,vegetables,krasnoyarsk,199,39788
2025-05-18,vegetables,irkutsk,196,38184
2025-05-18,vegetables,kansk,199,42309
2025-05-18,greens,krasnoyarsk,203,29171
2025-05-18,greens,irkutsk,200,27254
2025-05-18,greens,kansk,202,37073
2025-05-18,flowers,krasnoyarsk,199,144179
2025-05-18,flowers,irkutsk,199,128154
2025-05-18,flowers,kansk,201,156739
2025-05-19,mushrooms,krasnoyarsk,202,92279
2025-05-19,mushrooms,irkutsk,201,106085
2025-05-19,mushrooms,kansk,197,105099
2025-05-19,fruits,krasnoyarsk,198,64003
2025-05-19,fruits,irkutsk,202,61355
2025-05-19,fruits,kansk,195,58991
2025-05-19,vegetables,krasnoyarsk,199,36695
2025-05-19,vegetables,irkutsk,200,39558
2025-05-19,vegetables,kansk,199,43975
2025-05-19,greens,krasnoyarsk,198,32875
2025-05-19,greens,irkutsk,202,30853
2025-05-19,greens,kansk,201,29729
2025-05-19,flowers,krasnoyarsk,197,177796
2025-05-19,flowers,irkutsk,201,131839
2025-05-19,flowers,kansk,196,152207
2025-05-20,mushrooms,krasnoyarsk,198,113984
2025-05-20,mushrooms,irkutsk,201,114610
2025-05-20,mushrooms,kansk,198,92941
2025-05-20,fruits,krasnoyarsk,200,56732
2025-05-20,fruits,irkutsk,198,66567
2025-05-20,fruits,kansk,196,54860
2025-05-20,vegetables,krasnoyarsk,197,35249
2025-05-20,vegetables,irkutsk,196,35719
2025-05-20,vegetables,kansk,195,43420
2025-05-20,greens,krasnoyarsk,203,28984
2025-05-20,greens,irkutsk,202,31374
2025-05-20,greens,kansk,202,31103
2025-05-20,flowers,krasnoyarsk,199,191585
2025-05-20,flowers,irkutsk,198,142462
2025-05-20,flowers,kansk,200,157922
2025-05-21,mushrooms,krasnoyarsk,198,108741
2025-05-21,mushrooms,irkutsk,199,100208
2025-05-21,mushrooms,kansk,197,106913
2025-05-21,fruits,krasnoyarsk,199,62109
2025-05-21,fruits,irkutsk,196,49525
2025-05-21,fruits,kansk,201,49474
2025-05-21,vegetables,krasnoyarsk,200,41638
2025-05-21,vegetables,irkutsk,199,42540
2025-05-21,vegetables,kansk,196,36028
2025-05-21,greens,krasnoyarsk,204,32540
2025-05-21,greens,irkutsk,199,27366
2025-05-21,greens,kansk,201,26580
2025-05-21,flowers,krasnoyarsk,200,153246
2025-05-21,flowers,irkutsk,199,177969
2025-05-21,flowers,kansk,203,133732
2025-05-22,mushrooms,krasnoyarsk,200,92070
2025-05-22,mushrooms,irkutsk,201,112232
2025-05-22,mushrooms,kansk,197,92316
2025-05-22,fruits,krasnoyarsk,198,54184
2025-05-22,fruits,irkutsk,198,57085
2025-05-22,fruits,kansk,197,49403
2025-05-22,vegetables,krasnoyarsk,199,31380
2025-05-22,vegetables,irkutsk,198,32757
2025-05-22,vegetables,kansk,199,37288
2025-05-22,greens,krasnoyarsk,203,26296
2025-05-22,greens,irkutsk,195,32469
2025-05-22,greens,kansk,202,27078
2025-05-22,flowers,krasnoyarsk,197,116531
2025-05-22,flowers,irkutsk,203,194191
2025-05-22,flowers,kansk,202,165064
2025-05-23,mushrooms,krasnoyarsk,199,125198
2025-05-23,mushrooms,irkutsk,195,88223
2025-05-23,mushrooms,kansk,203,110062
2025-05-23,fruits,krasnoyarsk,199,61889
2025-05-23,fruits,irkutsk,195,64016
2025-05-23,fruits,kansk,200,60928
2025-05-23,vegetables,krasnoyarsk,200,45274
2025-05-23,vegetables,irkutsk,202,40230
2025-05-23,vegetables,kansk,198,37639
2025-05-23,greens,krasnoyarsk,199,29527
2025-05-23,greens,irkutsk,201,26737
2025-05-23,greens,kansk,198,20340
2025-05-23,flowers,krasnoyarsk,200,168988
2025-05-23,flowers,irkutsk,203,136840
2025-05-23,flowers,kansk,199,150266
2025-05-24,mushrooms,krasnoyarsk,202,103123
2025-05-24,mushrooms,irkutsk,197,110186
2025-05-24,mushrooms,kansk,199,111696
2025-05-24,fruits,krasnoyarsk,202,60698
2025-05-24,fruits,irkutsk,198,58566
2025-05-24,fruits,kansk,203,65262
2025-05-24,vegetables,krasnoyarsk,201,39639
2025-05-24,vegetables,irkutsk,201,38525
2025-05-24,vegetables,kansk,200,41240
2025-05-24,greens,krasnoyarsk,201,37006
2025-05-24,greens,irkutsk,200,31733
2025-05-24,greens,kansk,198,34087
2025-05-24,flowers,krasnoyarsk,199,171386
2025-05-24,flowers,irkutsk,200,159674
2025-05-24,flowers,kansk,202,181832
2025-05-25,mushrooms,krasnoyarsk,201,110148
2025-05-25,mushrooms,irkutsk,200,76818
2025-05-25,mushrooms,kansk,201,92176
2025-05-25,fruits,krasnoyarsk,197,63126
2025-05-25,fruits,irkutsk,198,60797
2025-05-25,fruits,kansk,199,59600
2025-05-25,vegetables,krasnoyarsk,198,35378
2025-05-25,vegetables,irkutsk,200,45648
2025-05-25,vegetables,kansk,200,37274
2025-05-25,greens,krasnoyarsk,199,33981
2025-05-25,greens,irkutsk,202,29869
2025-05-25,greens,kansk,201,32308
2025-05-25,flowers,krasnoyarsk,200,169774
2025-05-25,flowers,irkutsk,202,137265
2025-05-25,flowers,kansk,200,126294
2025-05-26,mushrooms,krasnoyarsk,198,97507
2025-05-26,mushrooms,irkutsk,200,109406
2025-05-26,mushrooms,kansk,202,89368
2025-05-26,fruits,krasnoyarsk,200,67878
2025-05-26,fruits,irkutsk,199,66360
2025-05-26,fruits,kansk,198,60993
2025-05-26,vegetables,krasnoyarsk,198,40558
2025-05-26,vegetables,irkutsk,199,41141
2025-05-26,vegetables,kansk,197,41545
2025-05-26,greens,krasnoyarsk,203,24232
2025-05-26,greens,irkutsk,200,31380
2025-05-26,greens,kansk,197,30869
2025-05-26,flowers,krasnoyarsk,201,171800
2025-05-26,flowers,irkutsk,198,185581
2025-05-26,flowers,kansk,201,200616
2025-05-27,mushrooms,krasnoyarsk,197,110891
2025-05-27,mushrooms,irkutsk,199,93215
2025-05-27,mushrooms,kansk,198,89507
2025-05-27,fruits,krasnoyarsk,201,53180
2025-05-27,fruits,irkutsk,196,62763
2025-05-27,fruits,kansk,200,67562
2025-05-27,vegetables,krasnoyarsk,201,38726
2025-05-27,vegetables,irkutsk,197,37118
2025-05-27,vegetables,kansk,196,38743
2025-05-27,greens,krasnoyarsk,200,30812
2025-05-27,greens,irkutsk,197,31957
2025-05-27,greens,kansk,197,33952
2025-05-27,flowers,krasnoyarsk,199,162953
2025-05-27,flowers,irkutsk,202,151063
2025-05-27,flowers,kansk,202,182442
2025-05-28,mushrooms,krasnoyarsk,199,112458
2025-05-28,mushrooms,irkutsk,198,99772
2025-05-28,mushrooms,kansk,200,96396
2025-05-28,fruits,krasnoyarsk,198,67880
2025-05-28,fruits,irkutsk,198,60102
2025-05-28,fruits,kansk,199,51389
2025-05-28,vegetables,krasnoyarsk,200,30336
2025-05-28,vegetables,irkutsk,202,40820
2025-05-28,vegetables,kansk,200,42040
2025-05-28,greens,krasnoyarsk,200,28448
2025-05-28,greens,irkutsk,196,30550
2025-05-28,greens,kansk,200,32244
2025-05-28,flowers,krasnoyarsk,203,121180
2025-05-28,flowers,irkutsk,199,184208
2025-05-28,flowers,kansk,201,209803
2025-05-29,mushrooms,krasnoyarsk,199,92511
2025-05-29,mushrooms,irkutsk,203,111034
2025-05-29,mushrooms,kansk,201,90379
2025-05-29,fruits,krasnoyarsk,198,68563
2025-05-29,fruits,irkutsk,201,63841
2025-05-29,fruits,kansk,198,66506
2025-05-29,vegetables,krasnoyarsk,200,37830
2025-05-29,vegetables,irkutsk,200,39686
2025-05-29,vegetables,kansk,196,39789
2025-05-29,greens,krasnoyarsk,199,27535
2025-05-29,greens,irkutsk,198,31705
2025-05-29,greens,kansk,200,33904
2025-05-29,flowers,krasnoyarsk,200,141662
2025-05-29,flowers,irkutsk,199,137610
2025-05-29,flowers,kansk,201,152571
2025-05-30,mushrooms,krasnoyarsk,198,97235
2025-05-30,mushrooms,irkutsk,200,103133
2025-05-30,mushrooms,kansk,199,131519
2025-05-30,fruits,krasnoyarsk,197,64485
2025-05-30,fruits,irkutsk,201,63614
2025-05-30,fruits,kansk,201,66766
2025-05-30,vegetables,krasnoyarsk,201,38314
2025-05-30,vegetables,irkutsk,200,47592
2025-05-30,vegetables,kansk,201,37910
2025-05-30,greens,krasnoyarsk,197,28783
2025-05-30,greens,irkutsk,199,29089
2025-05-30,greens,kansk,199,32825
2025-05-30,flowers,krasnoyarsk,199,160005
2025-05-30,flowers,irkutsk,202,142884
2025-05-30,flowers,kansk,199,162515
2025-05-31,mushrooms,krasnoyarsk,201,113333
2025-05-31,mushrooms,irkutsk,198,99184
2025-05-31,mushrooms,kansk,202,100248
2025-05-31,fruits,krasnoyarsk,201,52203
2025-05-31,fruits,irkutsk,200,60850
2025-05-31,fruits,kansk,203,58177
2025-05-31,vegetables,krasnoyarsk,196,41501
2025-05-31,vegetables,irkutsk,198,44045
2025-05-31,vegetables,kansk,200,44070
2025-05-31,greens,krasnoyarsk,201,29830
2025-05-31,greens,irkutsk,201,29281
2025-05-31,greens,kansk,202,29968
2025-05-31,flowers,krasnoyarsk,200,150528
2025-05-31,flowers,irkutsk,202,154257
2025-05-31,flowers,kansk,197,146034
2025-06-01,mushrooms,krasnoyarsk,195,89937
2025-06-01,mushrooms,irkutsk,202,94309
2025-06-01,mushrooms,kansk,198,91644
2025-06-01,fruits,krasnoyarsk,199,72420
2025-06-01,fruits,irkutsk,199,49365
2025-06-01,fruits,kansk,199,58919
2025-06-01,vegetables,krasnoyarsk,198,37043
2025-06-01,vegetables,irkutsk,195,40421
2025-06-01,vegetables,kansk,200,45020
2025-06-01,greens,krasnoyarsk,201,33078
2025-06-01,greens,irkutsk,200,26777
2025-06-01,greens,kansk,201,32994
2025-06-01,flowers,krasnoyarsk,197,150537
2025-06-01,flowers,irkutsk,200,137624
2025-06-01,flowers,kansk,200,159346
2025-06-02,mushrooms,krasnoyarsk,202,98333
2025-06-02,mushrooms,irkutsk,201,89211
2025-06-02,mushrooms,kansk,200,95800
2025-06-02,fruits,krasnoyarsk,198,45235
2025-06-02,fruits,irkutsk,197,63694
2025-06-02,fruits,kansk,204,57336
2025-06-02,vegetables,krasnoyarsk,200,41854
2025-06-02,vegetables,irkutsk,202,42131
2025-06-02,vegetables,kansk,194,34101
2025-06-02,greens,krasnoyarsk,198,27682
2025-06-02,greens,irkutsk,199,31579
2025-06-02,greens,kansk,201,32650
2025-06-02,flowers,krasnoyarsk,200,150082
2025-06-02,flowers,irkutsk,197,168466
2025-06-02,flowers,kansk,200,181604
2025-06-03,mushrooms,krasnoyarsk,200,91134
2025-06-03,mushrooms,irkutsk,197,98312
2025-06-03,mushrooms,kansk,198,93085
2025-06-03,fruits,krasnoyarsk,202,66114
2025-06-03,fruits,irkutsk,197,69078
2025-06-03,fruits,kansk,200,50530
2025-06-03,vegetables,krasnoyarsk,201,36505
2025-06-03,vegetables,irkutsk,201,42521
2025-06-03,vegetables,kansk,201,41267
2025-06-03,greens,krasnoyarsk,201,32578
2025-06-03,greens,irkutsk,203,29644
2025-06-03,greens,kansk,202,30675
2025-06-03,flowers,krasnoyarsk,199,163347
2025-06-03,flowers,irkutsk,196,174783
2025-06-03,flowers,kansk,199,169894
2025-06-04,mushrooms,krasnoyarsk,199,90801
2025-06-04,mushrooms,irkutsk,204,106920
2025-06-04,mushrooms,kansk,200,97886
2025-06-04,fruits,krasnoyarsk,202,60789
2025-06-04,fruits,irkutsk,200,63300
2025-06-04,fruits,kansk,205,56401
2025-06-04,vegetables,krasnoyarsk,196,38668
2025-06-04,vegetables,irkutsk,201,41389
2025-06-04,vegetables,kansk,200,39038
2025-06-04,greens,krasnoyarsk,196,28310
2025-06-04,greens,irkutsk,200,33166
2025-06-04,greens,kansk,201,27149
2025-06-04,flowers,krasnoyarsk,201,180664
2025-06-04,flowers,irkutsk,199,153204
2025-06-04,flowers,kansk,197,158482
2025-06-05,mushrooms,krasnoyarsk,199,106562
2025-06-05,mushrooms,irkutsk,199,117139
2025-06-05,mushrooms,kansk,199,104172
2025-06-05,fruits,krasnoyarsk,196,62451
2025-06-05,fruits,irkutsk,199,63524
2025-06-05,fruits,kansk,198,60457
2025-06-05,vegetables,krasnoyarsk,202,46948
2025-06-05,vegetables,irkutsk,201,36841
2025-06-05,vegetables,kansk,199,40468
2025-06-05,greens,krasnoyarsk,198,30717
2025-06-05,greens,irkutsk,199,31113
2025-06-05,greens,kansk,201,31776
2025-06-05,flowers,krasnoyarsk,201,167083
2025-06-05,flowers,irkutsk,200,156380
2025-06-05,flowers,kansk,200,189284
2025-06-06,mushrooms,krasnoyarsk,198,93456
2025-06-06,mushrooms,irkutsk,202,101210
2025-06-06,mushrooms,kansk,196,91502
2025-06-06,fruits,krasnoyarsk,197,52305
2025-06-06,fruits,irkutsk,201,53904
2025-06-06,fruits,kansk,199,63443
2025-06-06,vegetables,krasnoyarsk,203,41452
2025-06-06,vegetables,irkutsk,198,40225
2025-06-06,vegetables,kansk,197,36549
2025-06-06,greens,krasnoyarsk,200,27844
2025-06-06,greens,irkutsk,200,29833
2025-06-06,greens,kansk,200,28852
2025-06-06,flowers,krasnoyarsk,195,153349
2025-06-06,flowers,irkutsk,201,172303
2025-06-06,flowers,kansk,197,182443
2025-06-07,mushrooms,krasnoyarsk,199,91744
2025-06-07,mushrooms,irkutsk,197,95515
2025-06-07,mushrooms,kansk,204,106341
2025-06-07,fruits,krasnoyarsk,199,75369
2025-06-07,fruits,irkutsk,202,63482
2025-06-07,fruits,kansk,203,64992
2025-06-07,vegetables,krasnoyarsk,202,39598
2025-06-07,vegetables,irkutsk,202,40705
2025-06-07,vegetables,kansk,197,45085
2025-06-07,greens,krasnoyarsk,200,32162
2025-06-07,greens,irkutsk,201,29583
2025-06-07,greens,kansk,200,28480
2025-06-07,flowers,krasnoyarsk,204,172930
2025-06-07,flowers,irkutsk,200,165508
2025-06-07,flowers,kansk,202,152172
2025-06-08,mushrooms,krasnoyarsk,200,90576
2025-06-08,mushrooms,irkutsk,199,92035
2025-06-08,mushrooms,kansk,195,101417
2025-06-08,fruits,krasnoyarsk,198,45577
2025-06-08,fruits,irkutsk,202,65811
2025-06-08,fruits,kansk,199,61272
2025-06-08,vegetables,krasnoyarsk,202,49296
2025-06-08,vegetables,irkutsk,202,41902
2025-06-08,vegetables,kansk,198,39105
2025-06-08,greens,krasnoyarsk,199,27426
2025-06-08,greens,irkutsk,196,32557
2025-06-08,greens,kansk,201,31358
2025-06-08,flowers,krasnoyarsk,199,177217
2025-06-08,flowers,irkutsk,199,182100
2025-06-08,flowers,kansk,196,155051
2025-06-09,mushrooms,krasnoyarsk,198,103257
2025-06-09,mushrooms,irkutsk,201,82345
2025-06-09,mushrooms,kansk,201,80550
2025-06-09,fruits,krasnoyarsk,201,53230
2025-06-09,fruits,irkutsk,203,58575
2025-06-09,fruits,kansk,199,59327
2025-06-09,vegetables,krasnoyarsk,204,51542
2025-06-09,vegetables,irkutsk,201,39888
2025-06-09,vegetables,kansk,197,39551
2025-06-09,greens,krasnoyarsk,198,29078
2025-06-09,greens,irkutsk,202,26732
2025-06-09,greens,kansk,197,33060
2025-06-09,flowers,krasnoyarsk,201,182982
2025-06-09,flowers,irkutsk,200,133492
2025-06-09,flowers,kansk,199,153868
2025-06-10,mushrooms,krasnoyarsk,203,98990
2025-06-10,mushrooms,irkutsk,202,100418
2025-06-10,mushrooms,kansk,200,103088
2025-06-10,fruits,krasnoyarsk,203,56360
2025-06-10,fruits,irkutsk,200,68016
2025-06-10,fruits,kansk,196,54684
2025-06-10,vegetables,krasnoyarsk,200,37470
2025-06-10,vegetables,irkutsk,200,38524
